Date,ABC_close,AFI_close,ALL_close,ALQ_close,ALU_close,AMC_close,AMP_close,ANN_close,ANZ_close,ARG_close,ASX_close,AWC_close,BEN_close,BHP_close,BLD_close,BOQ_close,BPT_close,BRG_close,BWP_close,BXB_close,CBA_close,CGF_close,COH_close,CPU_close,CQR_close,CSL_close,CSR_close,DOW_close,FBU_close,FLT_close,FMG_close,GPT_close,HVN_close,ILU_close,JHX_close,LLC_close,LYC_close,MGR_close,MQG_close,MTS_close,NAB_close,NCM_close,ORG_close,ORI_close,OSH_close,OZL_close,QAN_close,QBE_close,REA_close,RHC_close,RIO_close,RMD_close,SDG_close,SGM_close,SGP_close,SHL_close,STO_close,SUN_close,TAH_close,TCL_close,TLS_close,TNE_close,WBC_close,WES_close,WOW_close,WPL_close,index_close,Correlation,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
2007/2/8,0,-0.012345679,-0.004812965,-0.008689356,0,-0.001324723,-0.006641366,-0.002702703,0.010494245,-0.021348315,0.012127403,0.00729927,-0.029466061,0.020614171,-0.04085725,0.005975092,0.038528897,0,-0.009187621,0.012196088,0.007466519,-0.011185682,0.003078595,-0.017673049,0.004504505,0.000415679,-0.032170805,0.001435178,-0.008964451,0,-0.002533249,-0.026755311,-0.014336016,0.001384562,0.001022495,-0.016487034,0.054286313,-0.015034768,-0.016939417,0.00422833,0.001228218,-0.017110743,0.032479535,-0.001592357,0.005431675,0.015037594,0.001755002,0.001987413,-0.008928571,0.00170503,0.010142191,0.030769231,0,-0.004219409,-0.011245364,0.002710027,-0.020007846,-0.002302793,0.010266108,0.003811079,-0.002283105,0.014851485,0.001971609,0.001307441,-0.014533521,0.01149586,5.09E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/12,-0.021276596,-0.005263158,0.01164869,0.001450326,0.049180328,-0.017729343,-0.006597549,0.003616637,0.00613079,0.074879227,-0.015751888,-0.004360465,-0.002761453,-0.032190448,0.012563452,-0.013703493,0.013309672,-0.057377049,0.01372549,0.002859185,-0.007800251,0.020547945,-0.003249097,0.024574262,0.004524887,0.006569038,-0.023582681,-0.005707944,-0.004819524,-0.001173479,-0.010031348,0.044782019,0.016879795,-0.004479669,-0.017085427,0.044122563,0,0.032802795,-0.00395637,-0.022727273,0.00146064,-0.027474136,0,0.0012299,-0.019068985,-0.039711191,-0.001751927,-0.009839292,-0.008849558,0.006866953,0.000534965,0.02685624,0.028277635,-0.030454545,0.021882641,-0.000677048,-0.046151927,-0.002248729,-0.001752967,0.006576243,0.004587156,-0.028846154,0.005910119,-0.000230672,-0.003550406,-0.006530136,-0.004152529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/13,0,-0.012131716,-0.019874351,0.002909091,-0.024,0.002772794,-0.015769944,-0.008071749,-0.007101792,0.022222222,-0.013002545,-0.055431611,0.014874964,0.001049161,-0.004547751,-0.01157976,0.031107045,0.016666667,-0.018286814,-0.010685943,-0.005806477,-0.006802721,-0.042350908,-0.043899423,0,0.019059395,0.013286179,-0.013914947,0.018911295,-0.001172104,-0.003125,0.009405461,-0.007110208,0.007638889,-0.020669291,0.01919146,-0.007695507,-0.006747638,0.010766448,0.016806723,-0.00291277,0.010453649,0.012566845,-0.030472994,0.011057556,0.010948905,0.026803382,-0.005544684,-0.042372881,-0.001713796,0.004770463,0,0.01038961,-0.024390244,-0.01136089,-0.002027027,0.014296559,0.005455886,0.005150447,0.001234568,0.009259259,-0.054545455,-0.007831562,-0.005011093,-0.001539251,0.007418398,-0.002105582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/14,-0.030927835,0.026690391,-0.012467935,0.004382761,0,0.001306549,-0.004616805,0.001796945,0.003733876,-0.006134969,-0.022777004,-0.01487743,0,-0.007991674,-0.003399219,0.007138818,-0.066609735,-0.028340081,0.00922778,-0.001412319,0.004875374,-0.032894737,-0.016156463,-0.063049146,0.004545455,-0.009711607,-0.018205706,0,0.018408172,0.001761252,-0.020208206,0.001884637,-0.032670106,-0.009287926,0.009940358,-0.022533023,-0.029862793,0,0.007437617,-0.002096436,0,-0.014337789,-0.025534132,-0.003125825,-0.008155231,-0.03180212,0,0.00822098,0.026086957,-0.018502944,-0.02228609,0.003169572,0.007853403,-0.001328609,0.001088929,-0.002695418,-0.014095048,-0.009975669,-0.007265877,0.002613121,-0.011441648,0.028037383,0.002366864,-0.007780772,0,-0.018842013,-0.004009731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/15,-0.010204082,0.003571429,-0.012896008,-0.002186589,0.004016064,-0.009383595,0.012149533,-0.000897666,-0.00338295,0.00617284,-0.0662859,0.01649768,-0.01813307,-0.009608305,-0.017927794,0.01448444,0.008613264,-0.023715415,0.004880429,0.01440624,-0.003103529,-0.006535948,-0.008933086,0.029522863,0.009174312,-0.003534312,-0.015430103,-0.04036009,0.009235395,0,-0.056069364,0.005686061,0,0.007975035,-0.008866995,-0.005299768,-0.01471173,0.012097561,-0.014536837,-0.00625,-0.001708966,-0.002230736,-0.001041124,-0.019849832,0,0.007117438,0.001982696,-0.012662338,-0.012027491,0.014505119,-0.011525974,-0.024729521,0.052341598,0.013920072,-0.002293578,0.008152174,-0.031997102,-0.023892082,0,0.009300389,-0.037444934,-0.013824885,-0.004320503,0.011828411,0.004309739,-0.00265717,-0.005389801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/16,0,0.009009009,-0.005854115,-0.006517017,-0.004,0.019294195,0.008482564,-0.056731583,0.010598291,0.002475248,0.003892411,0,0.000706065,0.004140174,0.012518778,-0.003928291,0.012205754,0.003968254,0.004411765,0.002873563,0.006048229,0.002183406,-0.000842034,-0.008866995,-0.009090909,0.004098014,0.010362211,0.006797583,-0.001072731,-0.00058674,0.017647059,-0.005653912,0.004689042,-0.007911937,0.022155086,0.002656925,-0.007302151,-0.013664357,-0.004777883,0.002087683,0.015042461,0.023831985,0.021401037,0.023450956,0.008222285,-0.034364261,0.001805706,0.002277904,0.003448276,-0.010970464,0.001919261,0.018897638,0.008333333,-0.004470273,0.006928406,-0.012743125,0.004853191,0.007127822,0.003375186,-0.001386194,0.020224719,0.023584906,0.009876641,0.014967843,0.012329871,0.00809124,0.006567345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/19,-0.006756757,-0.001798561,0.00352485,0.004363636,0,-0.014944769,-0.00748363,-0.002533784,-0.019443513,0.004975124,-0.003877319,-0.010878803,-0.018435096,-0.001033973,-0.001125422,-0.01740473,-0.016295026,-0.027027027,-0.004392387,-0.028083786,0.005886303,0.006593407,-0.006192469,-0.023756853,0.009174312,0.006078123,0.005255255,0.012387215,0.004201228,-0.001172104,-0.022988506,0.009512828,0.016813049,-0.018237082,-0.007992008,0,-0.007249216,-0.006880734,-0.002740058,-0.006224066,-0.007579845,-0.004104035,-0.022098011,-0.014278873,0.005416192,-0.003424658,-0.001802451,-0.012532134,-0.008547009,0.008510638,0.000130136,0.007936508,0.005586592,-0.005777778,-0.015791363,-0.002675585,-0.009613074,-0.002195704,-0.007370678,-0.01042524,-0.004474273,-0.027522936,-0.011333333,-0.01345895,-0.007530475,-0.00829796,-0.006076693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/20,0,0.01459854,0.030761778,-0.004344678,0.008064516,0.020726248,-0.011100833,-0.005877414,0.004377104,0.007518797,0.003448035,0.006845798,0.004105776,-0.012939676,-0.009045849,0.0077799,0.025505717,-0.037174721,-0.004856727,0.011377011,0.007923867,-0.002192982,0.001172922,0,-0.018018018,0.006718015,0.00254022,0.008171446,0.010339573,0.002349716,-0.00286533,-0.005675304,0.002263581,0.007828455,-0.008910891,0.024091605,-0.021284756,0.006928406,-0.001428606,0.021186441,0.005658915,-0.003645679,0.004439222,0.014082642,0.005733945,0.017421603,0.00379953,-0.003841229,-0.02173913,0,-0.014666047,-0.001584786,0.017045455,0.018099548,-0.004525426,0.016315432,0.018729343,-0.015368708,0.000536337,-0.002599535,0.006756757,0.004608295,-0.000392003,0.001347709,0.005584741,0.003766012,6.68E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/21,0.003389831,0.026217228,-0.01308791,-0.002407898,0.016393443,-0.006915857,0.0131209,-0.011618257,-0.000336587,0.020460358,0.013937118,0.028335093,0.004122703,0.017656441,0.011404938,-0.001271456,0.026173285,0.120833333,-0.004352031,0.062703244,0.001994893,0.008849558,0.020519836,-0.022378937,-0.004484305,-0.094431743,0.018688902,0.008395522,-0.003038194,-0.004095164,-0.003426613,-0.018566445,0.014544527,0,0.041237113,0.006619116,-0.047314578,0.001735107,0.011078061,0.019438445,0.002954439,0.02277537,0.02269996,0.021142316,0,0.032374101,0.005823476,0.001603078,-0.003333333,-0.008438819,0.019078421,0.001587302,-0.016759777,0.004545455,0.004545998,0.023660404,0.010889741,0.007958691,0.037418278,0.019955345,0,0.053398058,0.003540519,0.022924216,0.00758226,-0.012218964,0.006367821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/22,-0.12462908,-0.030852995,-0.030027245,0.000240848,0,-0.013482781,-0.009285051,0.007525084,-0.015899304,-0.011378003,-0.011026749,0,-0.009550834,0.00245417,-0.011276332,-0.003869969,0,-0.028340081,-0.009103977,-0.031494791,-0.011964127,-0.006593407,-0.012162162,-0.004586297,-0.004464286,-0.005395614,0.005299162,-0.024419839,-0.00216544,0.011240387,-0.003981797,0.005601132,-0.032823297,0.001363327,0.003102378,-0.017877158,-0.032691288,-0.018543046,-0.0088327,-0.006437768,-0.019589908,-0.015575397,-0.005576949,-0.009510627,0.005477083,-0.031358885,-0.001997821,-0.026225414,0.025641026,0.012820513,0.004133248,0.003184713,-0.050397878,-0.037199125,-0.027570963,-0.001389854,0.002978776,-0.012213383,-0.00222068,-0.015659341,-0.017699115,0.014778325,-0.024446406,0.007620257,-0.019589509,-0.009760426,-0.010852404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/23,-0.020348837,0.001818182,0.011670185,-0.001923077,-0.016129032,-0.013303414,0.004664179,0.00083682,0.002990033,0,-0.029255018,-0.012513034,0.016676048,-0.005546722,0.013691747,0.016377029,0.004533092,-0.031372549,0.018545632,-0.011574074,-0.003907017,-0.036016949,-0.001181036,0.022685939,0.009009009,-0.002690548,0.00542478,-0.002722735,0.001083893,0.004158416,0.022093023,0.019025656,-0.004667158,0.01875,-0.015274949,-0.004851932,0.055192989,0.015369837,-0.011098313,-0.021008403,0.004851023,-0.009969062,0.006818182,-0.001560341,-0.002587694,-0.020477816,0.00200182,-0.029393939,0.024518389,-0.005947324,-0.003872169,-0.004754358,-0.030848329,0.002192982,0.007855552,0.014809591,-0.002969929,-0.015434232,0.011796096,0.005247169,-0.004405286,-0.055813953,0.001152649,0.004625199,-0.026710957,-0.001288971,-0.003147728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/2/26,0.014749263,0.011029412,-0.024485126,0.001926782,0.127272727,0.001283903,0,0.000837521,0.001997337,0.007643312,0.002022451,-0.011170304,0.02200489,-0.01295715,0.011562897,-0.00970255,-0.004512635,-0.015444015,0,0.013920363,-0.001959478,0,-0.002188552,-0.012104019,0.027777778,-0.021070851,-0.021052632,0.001363223,0.003153202,-0.003551697,-0.022727273,0.005740462,-0.013569179,0.017667845,-0.006072874,-0.003224193,-0.046069015,-0.003446295,-0.006449152,-0.008333333,-0.000969264,-0.021291935,-0.015659955,-0.005497672,-0.042927903,-0.04248366,-0.009552992,-0.021642455,-0.051495017,0.001702128,-0.031320725,0.014469453,0.00257732,0,0.010066319,-0.008391608,0.004974506,0.027796193,0.003523112,-0.00137893,0.034168565,0.018957346,0.000384364,-0.010806973,0,0.00315177,-0.001307081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/1,0.024169184,0.018726592,0.057215435,0.032065623,-0.043478261,0.046171927,0.047898338,0.011007621,0.029472241,0.019480519,0.056718855,0.066532258,0.0360602,0.072035059,0.038258575,0.010447975,-0.025505717,0.048582996,0.009359606,0.042876435,0.035109425,0,0.044854881,0.06688862,0.009345794,0.032798352,0.043956044,0.020717378,-0.009264246,0.125972006,-0.022222222,0.025570885,-0.002417211,0.07563664,0.036726128,0.035040276,0.041111111,0.046274038,0.066260772,0.023454158,0.031330562,0.003133889,-0.023013628,0.041657045,0.041857798,0.088967972,0.015559217,0.052418097,-0.00660066,0.022628372,0.053662848,0.028099174,0,0.044912924,0.032273839,0.029517639,0.072991727,0.09046783,0.036214953,0,0.037825059,0.039408867,0.043476517,0.024942394,-0.022419929,0.0245922,0.040239579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/2,-0.003012048,0.017142857,0.011563169,0.008018041,0,-0.009644164,0.001958864,0.011130137,0.011088011,0.00130039,0,-0.004379562,0.005920707,0.00848394,-0.004857555,-0.003209929,0.016994633,0.033472803,0,-0.005372733,-0.001599773,0.002123142,-0.000351679,0.02143446,0.033816425,-0.000660194,0.002680167,-0.008127588,-0.004183652,-0.006621055,-0.00990099,0.038730002,0.002423068,0.033791749,0.03362256,0.004450095,0.042873696,0.02002452,-0.016599585,0.017353579,0,0.018113096,-0.006514242,0.012011591,0.014248328,0.007168459,-0.019210054,0.022981168,0.01,-0.009482759,0.007543936,0.018518519,0.034666667,-0.014008134,0.024805813,0.006521739,-0.015889691,-0.006209268,0.014218009,0.005267535,0.009546539,-0.004901961,-0.000801507,0.011200589,-0.008468596,0.008714294,0.00418251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/5,0.009118541,0.013513514,0.045277227,0.041764552,0.12745098,0.025404945,0.036548223,0.015652174,0.017271766,0.015852048,0.021738064,0.007352941,0.035947205,0.029618494,0.023240193,0.00458617,0.036144578,0.017021277,0.019076305,0.016208838,0.012839445,0.023913043,0.019175627,0.039194688,0.050761421,0.024264121,0.022533496,0.048898182,0.006260794,0.028603859,0.047838617,0.042568264,0.025851355,0.03877551,0.01878453,0.006163866,0.06873065,0.025995807,0.049812351,0.022172949,0.011145099,0.071308372,0.017678409,0.031978006,0.053615196,0.073076923,0.005778259,0.023521725,0.052631579,0,0.025412194,0.013651877,0.080691643,0.031701632,0.033001165,0.026022305,0.033944331,0.045496003,0.007610804,0.007964231,0.029484029,0.02,0.009670632,0.030324727,0.010428737,0.043490892,0.023418707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/6,-0.012012012,-0.007662835,-0.03505091,-0.000521785,0.00990099,-0.027524457,-0.018924303,-0.019607843,-0.021724138,-0.005256242,0.00122826,-0.014492754,-0.041809255,-0.026615518,-0.023865723,-0.021868648,-0.034883721,-0.040816327,-0.023529412,-0.019653759,-0.016639438,-0.014989293,-0.013088079,-0.005219985,-0.048309179,-0.012297175,0.002850163,-0.023865599,0.008271659,-0.014761798,0.027843602,-0.042781408,-0.034093637,-0.040720439,0.016853933,-0.022508952,-0.064310545,-0.028908795,-0.026507071,-0.030107527,-0.018407311,-0.011950535,-0.026818469,-0.006754815,-0.008806559,-0.037037037,-0.001802451,-0.02048,0,-0.008547009,-0.018798073,-0.008460237,-0.046703297,-0.059622972,-0.01679603,0.010518407,-0.017213771,-0.038483363,-0.00059657,-0.011737089,-0.021634615,0.01010101,-0.024357507,-0.030779279,-0.033927495,-0.010691806,-0.02047888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/7,0.015243902,-0.001912046,-0.009716451,-0.013130793,-0.064814815,-0.005441953,-0.032755299,-0.018410042,-0.003436426,-0.001312336,0.001697876,-0.031239031,-0.002966919,-0.013498752,-0.003528028,0.005851664,0.013599275,0.004098361,-0.013539652,-0.003749375,-0.005595668,0.006465517,-0.031185744,-0.021677957,-0.014285714,-0.023554686,-0.016616617,0.012720623,-0.014374598,0,-0.067403315,0.002038421,-0.00239521,0.003536346,-0.035752979,-0.016711379,-0.034495618,-0.010674723,-0.013993853,-0.012738854,0.0040108,-0.030232793,0.075071399,-0.023575639,-0.026027802,-0.007352941,-0.02082598,0.002245029,0,-0.012658228,0.002678102,-0.031147541,-0.031914894,0.027477477,-0.008328076,-0.008196721,-0.01056245,0.002430448,-0.029807553,-0.00521978,-0.014218009,-0.024630542,-0.010469159,-0.011340705,-0.004329747,-0.006141453,-0.009184076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/9,-0.006060606,-0.026070764,0.020453979,-0.01621074,-0.060869565,-0.017657541,0.04008016,0.03106126,0.00172117,-0.009102731,-0.001449703,0.008674102,0.011858301,-0.001441427,0.022991579,-0.03068407,0.022242817,0,-0.00481232,0.003763486,0.005627156,-0.014861996,-0.000684932,-0.010212503,0.024390244,0.009058181,-0.016441863,0.018791511,0.01890917,-0.001340183,0.034285714,-0.039171464,-0.041111621,-0.001960784,0.014285714,-0.009631352,0.058417209,-0.014098491,-0.001735194,-0.020790021,0.001496456,0.004199767,-0.02142667,-0.001261388,0.002966479,0.014925373,0.015412186,0.016297262,0,0.010230179,0.004016269,0.004942339,0.030136986,-0.009812667,0.001263424,0.002989537,-0.029969262,-0.0235306,-0.037465181,-0.011675265,-0.004716981,0.004950495,-0.000390488,0.001657436,0.01682577,-0.000570972,-0.000840451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/16,-0.043478261,0.011299435,-0.018304255,-0.006292474,0.045454545,-0.017194714,-0.008937438,-0.003439381,0.003454231,-0.014102564,0.0082747,-0.00282436,0.02193588,-0.011856642,-0.008351007,-0.037998817,0.023719165,0.012448133,0.028203859,-0.011246175,0.016295659,0.017278618,-0.064102564,-0.012126771,0.019900498,-0.022477012,0.030958181,0.029863197,-0.009419662,0.008106282,-0.133663366,0.051550896,-0.053683982,0.022044088,0.045977011,-0.022508387,-0.021436848,0.038350515,0.018518519,-0.055009823,-0.004235073,-0.0237119,-0.011185682,-0.035854241,-0.01143695,-0.018315018,0.019364267,-0.008723748,0.079545455,0.002564103,0.01085498,0.001650165,-0.010840108,-0.083026585,0.002279347,0.001497006,0.003212129,-0.018437748,0.008285353,0.001359434,-0.011655012,-0.009803922,-0.000390335,-0.01095518,-0.014053636,-0.008576038,-0.001045183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/19,0.011730205,0.003780718,-0.002990723,0,0.018518519,0.008024394,-0.004940711,-0.005132592,0.003118503,-0.005102041,-0.001459565,0,-0.225173828,-0.019402816,-0.018858109,0.000592027,-0.018621974,-0.04743083,-0.004433498,-0.006653524,-0.007890349,-0.014893617,0.02295082,-0.023679236,-0.009852217,0.004828897,-0.013813814,0.006042296,0.035426009,0.006801179,-0.014634146,-0.012267291,0.023354093,0.007266855,0.00811124,0.003148068,0.007197043,-0.00533224,0.002773925,0.02004008,0.007267748,-0.024856689,0.021645604,-0.023359141,0.002646281,-0.017985612,0,-0.008012821,0.015384615,0.00862069,-0.010738415,0.001652893,0.010958904,0.001228501,-0.004663474,-0.019809244,0.007247315,-0.027381411,-0.00238162,-0.001357589,0,0.00990099,0.012168622,-0.005447749,0.000343938,0.000283118,-0.003993379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/20,0.011869436,-0.009363296,-0.003042473,-0.004510148,0,0.00144648,-0.013645224,-0.015993266,-0.005513439,0.005128205,-0.022607476,-0.031789438,-0.00584899,-0.011529851,0.030420799,-0.015414508,-0.012867647,-0.003937008,0,-0.004497506,-0.001401214,0.004273504,-0.005380727,-0.011603894,0.004950495,-0.003523662,0.02851848,-0.011776414,-0.008448199,0.001362089,-0.023809524,-0.002030145,-0.018769096,-0.003620274,0.029832936,-0.003138189,0.014604302,0.010989011,-0.006519603,0.012170385,-0.006721942,-0.006223371,0.010460535,0.018230683,0.020708283,-0.007142857,0,-0.007633588,0.001926782,-0.00172117,-0.013895182,0.016806723,0.011080332,0.004938272,-0.011832109,-0.035385704,0.007300222,0.024243322,-0.005295429,-0.002572783,-0.011520737,-0.038095238,-0.010864043,-0.005968615,-0.002487349,-0.000283038,-0.002875813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/21,0.00297619,0.005649718,0,-0.011639425,0,-0.007971939,0.00984252,0.01106383,0.000689655,0,-0.005912893,0,0.00290336,-0.003124535,0.024859223,-0.004127967,0.013035382,-0.019305019,0.004453241,0.003775753,-0.002633018,0.002141328,-0.005996759,0.000984349,0.01,-0.007147425,-0.005630631,-0.014708286,-0.020896822,0.01241094,-0.0625,0.014479186,-0.006073753,0.014693878,0.020706456,-0.001026972,0.037894306,0.001869547,0.00049783,0.008179959,0.000235454,0.01299646,0.004640371,0.00237967,-0.00299222,0.010830325,-0.002005469,-0.008514664,0.00776699,0.010434783,-0.007230562,0.00676819,0.02266289,0.035805627,0.011973784,0.026143791,0,0.02282713,0.00532362,0.002579419,-0.002298851,0.029411765,-0.003504809,0.010141745,0.005389557,0.004178035,0.002507719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/22,-0.037249284,-0.007476636,-0.00121551,-0.009079755,0.028571429,-0.022139071,-0.023076923,0.020851434,-0.014945652,0.011673152,-0.00914547,0.002742074,-0.01609048,-0.016750786,-0.015948101,-0.007616975,-0.009225092,-0.011450382,-0.009313725,-0.009592716,-0.010164395,-0.014767932,-0.032612104,-0.018264399,-0.019607843,-0.039180251,-0.019572418,-0.033943795,0.015922158,-0.020265706,-0.013215859,-0.020239697,0.016762241,-0.02,-0.021454112,-0.025955565,-0.007521854,-0.025308767,-0.024493506,0.004106776,-0.014972297,-0.033737875,-0.020454545,-0.017166056,-0.028205874,-0.021201413,-0.013311747,-0.016744186,-0.031954887,0,-0.011804412,-0.031147541,-0.01396648,-0.010126582,-0.00948814,-0.028913963,-0.050736295,-0.006273211,-0.003490158,-0.016424089,-0.02027027,0,-0.016356393,-0.011914625,0.008391304,-0.019097271,-0.015749618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/27,0.020467836,-0.001865672,-0.004838515,0.029300328,0.034482759,0.026732832,-0.002876318,-0.005185825,-0.004732928,0.001298701,-0.008594635,-0.004096262,0.021133468,-0.018099548,-0.028620192,0.005923637,-0.046613896,0.007692308,0,0.002935181,-0.001980832,0,0.020153551,-0.028812764,0.02,-0.012598144,0.008502885,0.018819366,-0.040627983,-0.012013348,-0.040169133,0.031277589,0.023476298,-0.033255994,0.004790419,-0.009542681,-0.056759348,0.035429769,-0.003536331,0.004123711,0.006928227,-0.019480818,0.005646679,0.020306168,-0.024950383,-0.01048951,0.01349134,0.01255887,-0.05,0.00877193,-0.027662163,-0.036334913,0.037681159,-0.0125,0.036624822,-0.01322199,0.00999875,0.014200641,0.015452226,0.018080479,-0.017699115,0.004926108,0.009200557,-0.019875488,0.011433597,-0.060996361,-0.00142517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/28,-0.002915452,0.001869159,0.01716395,-0.00327291,0,0.001282257,0.013605442,0.006086957,0.008179959,0.007853403,-0.01826611,-0.004079551,0.010709988,0.010487353,0.008473454,-0.002953072,-0.033163265,0.007751938,0,0.011212796,0.007011747,0.010660981,-0.007303906,-0.013699898,0,0.010202978,0.020030976,0,0.023894863,-0.017701049,0.023809524,-0.002076647,0.024040684,-0.018595825,0.018292683,0.009156449,-0.007044935,0.026689625,0.003548881,0.006224066,0.008214734,0.001702872,0.001211469,-0.012186444,-0.021636616,0.003508772,-0.007599059,0.010790225,0.027522936,0,0.011496486,0.0128,0.036036036,0.023890785,0.021279408,-0.015753425,0,0.01241884,0.01016755,-0.009026,0.002217295,0.004950495,0.004660556,0.013163565,-0.000351679,-0.004845643,0.006921934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/29,-0.00867052,0.001872659,-0.000614817,0.008633824,0.068421053,-0.009210735,-0.005797101,0.002615519,-0.017085427,0.003942181,-0.002497225,0.005469151,-0.009417094,-0.011053293,0.019573434,-0.002944377,-0.02,-0.026415094,0,-0.006715257,-0.003993578,-0.006355932,-0.006937874,0.006428172,-0.014778325,0.00253009,0.014561073,0.004361874,-0.013289037,-0.053371949,0.075919888,-0.012306545,-0.004372842,-0.0119985,0.004901961,0.002003691,-0.077949438,-0.007477035,-0.004141814,-0.022312373,-0.000731988,0.001705777,-0.016937938,0.002765141,0.016351847,0.010638298,0,-0.010364322,-0.009090909,-0.008695652,0.001540632,-0.009508716,-0.005970149,0.017802866,-0.02083603,-0.006802721,-0.004974506,-0.003440661,0.012762872,0.00256618,-0.019565217,0.004975124,-0.017476914,-0.010352047,0.003706318,-0.008344528,-0.006324548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/3/30,0.008746356,0.001876173,-0.004285277,0,-0.010416667,0.002547365,-0.003849856,-0.011206897,0.005050505,0.001315789,-0.001592908,-0.006790019,0,-0.002327247,-0.00856531,-0.015563957,-0.012345679,-0.014869888,-0.004392387,-0.009490591,-0.0031807,-0.01048218,-0.020086527,-0.000930752,-0.019323671,0.007648323,0.008771003,0.014587772,-0.00416222,-0.016480163,0.063397722,-0.014214815,-0.027529096,0.001502065,-0.023923445,-0.017968103,-0.120037077,0.005801461,-0.009068679,0,-0.006183424,-0.011799544,-0.013317665,0,-0.018810512,0.003558719,-0.011446968,0.009511731,-0.021352313,0,-0.007995495,0.011217949,-0.00297619,-0.014126712,0.003767212,-0.003389831,-0.01470408,-0.027419838,-0.004763279,0.005158838,-0.012875536,-0.009852217,0,-0.002937993,-0.006270005,0.00152656,-0.005688073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
